category,sku,date,quantity
Steel Skirted,TM-02975642DLX,11/30/2023,11
Steel Skirted,TM-02975742,11/30/2023,3
Steel Skirted,TM-02975742DLX,11/30/2023,13
Steel Skirted,TM-02975742DLX-S,11/30/2023,4
Steel Skirted,TM-02975842DLX,11/30/2023,4
Steel Skirted,TM-02975842WL,11/30/2023,1
Steel Skirted,TMX-01844042,11/30/2023,2
Steel Skirted,TMX-01844042-S,11/30/2023,1
Steel Skirted,TMX-01844242GM,11/30/2023,1
Steel Skirted,TMX-01844242WL,11/30/2023,2
Steel Skirted,TMX-02845642,11/30/2023,4
Steel Skirted,TMX-02845742,11/30/2023,2
Steel Skirted,TMX-02845842,11/30/2023,1
Steel Skirted,TM-03946034SDDLX,11/30/2023,55
Steel Skirted,TM-03946034SDDLX-S,11/30/2023,2
Steel Skirted,TM-03946034SD-S,11/30/2023,6
Steel Skirted,TM-03946034SDWL,11/30/2023,16
Steel Skirted,TM-04948434SDDLX,11/30/2023,14
Steel Skirted,TM-04978434GMSDWL,11/30/2023,1
Steel Skirted,TMX-03846034SD,11/30/2023,1
Steel Skirted,TMX-03846034SDWL,11/30/2023,1
Steel Skirted,GS-01843842,11/30/2023,2
Steel Skirted,GS-01844242GM-S,11/30/2023,1
Steel Skirted,GS-02845642,11/30/2023,1
Steel Skirted,GS-02845742,11/30/2023,1
Steel Skirted,GS-02975638,11/30/2023,1
Steel Skirted,GS-02975642,11/30/2023,1
Steel Skirted,GS-02975742,11/30/2023,2
Steel Skirted,GS-03846034SD,11/30/2023,1
Steel Skirted,GS-03946034SD,11/30/2023,10
Steel Skirted,GS-04948434SD,11/30/2023,10
Steel Skirted,SK-02975742DLX,11/30/2023,4
Steel Skirted,SK-03946034SDDLX,11/30/2023,29
Steel Skirted,SK-03946034SDDLX-S,11/30/2023,1
Steel Skirted,SK-04948434SDDLX,11/30/2023,6
Steel Skirted,SK-04978434GMSDDLX,11/30/2023,1
Steel Skirted,GH-04978434GMSD-S,11/30/2023,1
Steel Skirted,GT-01844042,11/30/2023,5
Steel Skirted,GT-02845642,11/30/2023,1
Steel Skirted,GT-02845642GM,11/30/2023,1
Steel Skirted,GT-02975742DLX,11/30/2023,3
Steel Skirted,GT-03946034SDDLX,11/30/2023,3
Steel Skirted,GT-04948434SDDLX,11/30/2023,3
(blank),60PI-16BK4RG,12/31/2023,1
Aluminum Flatdeck,ALPL-05CUSTOM,12/31/2023,3
Aluminum Flatdeck,ALPL-1410134,12/31/2023,1
Aluminum Flatdeck,ALPL-1810134,12/31/2023,2
Aluminum Flatdeck,ALRD-01843842,12/31/2023,2
Aluminum Flatdeck,ALRD-01844038,12/31/2023,1
Aluminum Flatdeck,ALRD-02845638,12/31/2023,6
Aluminum Flatdeck,ALRD-02845642,12/31/2023,1
Aluminum Flatdeck,ALRD-02845842,12/31/2023,7
Aluminum Flatdeck,ALRD-02975842,12/31/2023,1
Aluminum Flatdeck,ALRD-03846034SD,12/31/2023,1
Aluminum Flatdeck,ALRD-03976034SD,12/31/2023,11
Aluminum Flatdeck,ALRD-04978434SD,12/31/2023,3
Aluminum Flatdeck,ALRS-01843842,12/31/2023,5
Aluminum Skirted,ALER-02845638-S,12/31/2023,1
Aluminum Skirted,ALER-02845642GM-S,12/31/2023,1
Aluminum Skirted,ALER-02975642GM,12/31/2023,1
Aluminum Skirted,ALER-02975642-S,12/31/2023,1
Aluminum Skirted,ALER-02975842-S,12/31/2023,1
Aluminum Skirted,ALER-03946034SD-S,12/31/2023,2
Aluminum Skirted,ALER-04948434SD-S,12/31/2023,1
Aluminum Skirted,ALSK-01843842,12/31/2023,4
Aluminum Skirted,ALSK-01844038,12/31/2023,1
Aluminum Skirted,ALSK-01844042,12/31/2023,4
Aluminum Skirted,ALSK-01844242,12/31/2023,4
Aluminum Skirted,ALSK-02845642,12/31/2023,6
Aluminum Skirted,ALSK-02845742,12/31/2023,5
Aluminum Skirted,ALSK-02845842,12/31/2023,3
Aluminum Skirted,ALSK-02845842-S,12/31/2023,1
Aluminum Skirted,ALSK-02975638,12/31/2023,1
Aluminum Skirted,ALSK-02975642,12/31/2023,3
Aluminum Skirted,ALSK-02975642-S,12/31/2023,1
Aluminum Skirted,ALSK-02975742,12/31/2023,3
Aluminum Skirted,ALSK-02975842,12/31/2023,3
Aluminum Skirted,ALSK-03846034SD,12/31/2023,1
Aluminum Skirted,ALSK-03946034SD,12/31/2023,20
Aluminum Skirted,ALSK-04948434SD,12/31/2023,7
Aluminum Skirted,ALSK-04978434GMSD,12/31/2023,1
Aluminum Skirted,ALTM-02975742-S,12/31/2023,2
Aluminum Skirted,ALTM-03946034SD,12/31/2023,8
Aluminum Skirted,ALTM-04948434SD,12/31/2023,2
Aluminum Skirted,ALGS-03946034SD,12/31/2023,2
Aluminum Skirted,ALSK-02845842DLX,12/31/2023,1
Aluminum Skirted,ALSK-02975642DLX,12/31/2023,1
Aluminum Skirted,ALSK-02975642DLX-S,12/31/2023,1
Aluminum Skirted,ALSK-02975742DLX,12/31/2023,2
Aluminum Skirted,ALSK-03946034SDDLX,12/31/2023,5
Aluminum Skirted,ALSK-04978434SDDLX-S,12/31/2023,1
Dump Body,CMU-11FDH,12/31/2023,8
Dump Body,CMU-11H,12/31/2023,4
Dump Body,CMU-9FD,12/31/2023,1
Dump Body,CMU-9FDH,12/31/2023,7
Dump Body,CMU-9H,12/31/2023,7
Other,HS-02845842,12/31/2023,1
Other,HS-03846034SD,12/31/2023,3
Other,HS-04848434SD,12/31/2023,1
Other,BLSK-02975742,12/31/2023,1
Other,BLSK-03946034SD,12/31/2023,1
Service Body,CMA8278VVSSG2FORD,12/31/2023,2
Service Body,CMG11078G2-S,12/31/2023,2
Service Body,CMG7678VVSSG2M,12/31/2023,14
Service Body,CMG8178VVFFG2M,12/31/2023,4
Service Body,CMG8178VVSSG2M,12/31/2023,33
Service Body,CMG8278VVSSG2M,12/31/2023,9
Service Body,CMG9878VVSSG2M,12/31/2023,37
Service Body,CMG9878VVSSMLG2M,12/31/2023,15
Service Body,CMG9894VVFFG2M,12/31/2023,5
Service Body,CMG9894VVSSG2M,12/31/2023,18
Service Body,CMG11078VVSSG2M,12/31/2023,21
Service Body,CMG11094VVSSG2M,12/31/2023,40
Service Body,CMG13494VVSSG2M,12/31/2023,27
Service Body,CMQ40205Ae,12/31/2023,11
Service Body,CMQ45576A,12/31/2023,5
Service Body,CR4084RT,12/31/2023,2
Service Body,SBA9878VVSSG2,12/31/2023,1
Service Body,SBG9878VVFFG2,12/31/2023,2
Service Body,SBG11094VVSSG2,12/31/2023,6
Steel Flatdeck,RD-01843842,12/31/2023,36
Steel Flatdeck,RD-01843842-S,12/31/2023,1
Steel Flatdeck,RD-01844038,12/31/2023,2
Steel Flatdeck,RD-01973842,12/31/2023,3
Steel Flatdeck,RD-02835642LHI,12/31/2023,18
Steel Flatdeck,RD-02845638,12/31/2023,21
Steel Flatdeck,RD-02845842,12/31/2023,205
Steel Flatdeck,RD-02845842-S,12/31/2023,5
Steel Flatdeck,RD-02845842SD,12/31/2023,2
Steel Flatdeck,RD-02975638,12/31/2023,10
Steel Flatdeck,RD-02975842,12/31/2023,32
Steel Flatdeck,RD-03846034SD,12/31/2023,5
Steel Flatdeck,RD-03976034GMSD,12/31/2023,2
Steel Flatdeck,RD-03976034GMSD-S,12/31/2023,1
Steel Flatdeck,RD-03976034SD,12/31/2023,306
Steel Flatdeck,RD-03976034SD-S,12/31/2023,2
Steel Flatdeck,RD-04978434GMSD,12/31/2023,13
Steel Flatdeck,RD-04978434-S,12/31/2023,2
Steel Flatdeck,RD-04978434SD,12/31/2023,174
Steel Flatdeck,RD-12978434GMSD,12/31/2023,2
Steel Flatdeck,RD-139710834SD,12/31/2023,1
Steel Flatdeck,PL-088442-S,12/31/2023,1
Steel Flatdeck,PL-1110134,12/31/2023,1
Steel Flatdeck,PL-1210134,12/31/2023,9
Steel Flatdeck,PL-1410134,12/31/2023,6
Steel Flatdeck,PL-1610134-S,12/31/2023,4
Steel Flatdeck,PLHD-1210134,12/31/2023,5
Steel Flatdeck,PLHD-1410134,12/31/2023,5
Steel Flatdeck,PLHD-1610134,12/31/2023,2
Steel Flatdeck,PLHD-2010134,12/31/2023,2
Steel Flatdeck,CT-03976034,12/31/2023,7
Steel Flatdeck,CT-04978434,12/31/2023,1
Steel Flatdeck,CT-129734,12/31/2023,1
Steel Flatdeck,GB-01843842,12/31/2023,7
Steel Flatdeck,GB-02845642,12/31/2023,19
Steel Flatdeck,GB-02975842,12/31/2023,5
Steel Flatdeck,GB-03846034SD,12/31/2023,3
Steel Flatdeck,GB-03976034SD,12/31/2023,20
Steel Flatdeck,GB-04978434SD,12/31/2023,30
Steel Flatdeck,GD-1010134,12/31/2023,2
Steel Flatdeck,GD-1210134,12/31/2023,5
Steel Flatdeck,GD-1410134,12/31/2023,2
Steel Flatdeck,GD-1610134,12/31/2023,6
Steel Flatdeck,GDHD-2010134,12/31/2023,1
Steel Flatdeck,GDHD-2410134,12/31/2023,2
Steel Skirted,SK-01843842,12/31/2023,9
Steel Skirted,SK-01843842-S,12/31/2023,1
Steel Skirted,SK-01844042,12/31/2023,12
Steel Skirted,SK-01844242,12/31/2023,7
Steel Skirted,SK-01973842,12/31/2023,2
Steel Skirted,SK-01974242GM-S,12/31/2023,1
Steel Skirted,SK-02845638,12/31/2023,3
Steel Skirted,SK-02845642,12/31/2023,27
Steel Skirted,SK-02845642TH,12/31/2023,1
Steel Skirted,SK-02845742,12/31/2023,25
Steel Skirted,SK-02845742TH,12/31/2023,4
Steel Skirted,SK-02845842,12/31/2023,6
Steel Skirted,SK-02975638,12/31/2023,4
Steel Skirted,SK-02975642,12/31/2023,19
Steel Skirted,SK-02975742,12/31/2023,15
Steel Skirted,SK-02975742SD,12/31/2023,10
Steel Skirted,SK-02975742TH,12/31/2023,6
Steel Skirted,SK-02975842,12/31/2023,8
Steel Skirted,SK-02975842-S,12/31/2023,1
Steel Skirted,SK-02975842TH,12/31/2023,4
Steel Skirted,SK-02975842THNG,12/31/2023,1
Steel Skirted,SK-03846034SD,12/31/2023,3
Steel Skirted,SK-03926034,12/31/2023,1
Steel Skirted,SK-03926034SDQFOP,12/31/2023,8
Steel Skirted,SK-03926034SDTH,12/31/2023,2
Steel Skirted,SK-03946034SD,12/31/2023,153
Steel Skirted,SK-03946034SD-S,12/31/2023,4
Steel Skirted,SK-03946034SDTH,12/31/2023,9
Steel Skirted,SK-03976034GMSD,12/31/2023,1
Steel Skirted,SK-04948434SD,12/31/2023,36
Steel Skirted,SK-04978434GMSD,12/31/2023,3
Steel Skirted,ER-01824042,12/31/2023,1
Steel Skirted,ER-01824242GM,12/31/2023,1
Steel Skirted,ER-01974038,12/31/2023,1
Steel Skirted,ER-02825642-S,12/31/2023,1
Steel Skirted,ER-02825742,12/31/2023,2
Steel Skirted,ER-02825842THNG,12/31/2023,2
Steel Skirted,ER-02975638,12/31/2023,1
Steel Skirted,ER-02975642,12/31/2023,3
Steel Skirted,ER-02975742,12/31/2023,5
Steel Skirted,ER-02975742-S,12/31/2023,3
Steel Skirted,ER-02975842,12/31/2023,1
Steel Skirted,ER-02975842THNG,12/31/2023,2
Steel Skirted,ER-02975842THNG-S,12/31/2023,1
Steel Skirted,ER-03946034SD,12/31/2023,14
Steel Skirted,ER-03946034SD-S,12/31/2023,4
Steel Skirted,ER-04948434SD,12/31/2023,1
Steel Skirted,ER-04948434SD-S,12/31/2023,2
Steel Skirted,TM-02975638DLX,12/31/2023,1
Steel Skirted,TM-02975638DLX-S,12/31/2023,1
Steel Skirted,TM-02975638-S,12/31/2023,1
Steel Skirted,TM-02975642DLX,12/31/2023,9
Steel Skirted,TM-02975742,12/31/2023,3
Steel Skirted,TM-02975742DLX,12/31/2023,8
Steel Skirted,TM-02975742DLX-S,12/31/2023,4
Steel Skirted,TM-02975842,12/31/2023,3
Steel Skirted,TM-02975842DLX,12/31/2023,5
Steel Skirted,TMX-01844038,12/31/2023,2
Steel Skirted,TMX-01844042,12/31/2023,4
Steel Skirted,TMX-01844242WL,12/31/2023,1
Steel Skirted,TMX-02845638,12/31/2023,1
Steel Skirted,TMX-02845642,12/31/2023,1
Steel Skirted,TMX-02845642-S,12/31/2023,1
Steel Skirted,TMX-02845642WL,12/31/2023,4
Steel Skirted,TMX-02845742WL,12/31/2023,3
Steel Skirted,TM-03946034SDDLX,12/31/2023,59
Steel Skirted,TM-03946034SDDLX-S,12/31/2023,3
Steel Skirted,TM-03946034SD-S,12/31/2023,7
Steel Skirted,TM-03946034SDWL,12/31/2023,23
Steel Skirted,TM-03976034GMSDDLX,12/31/2023,2
Steel Skirted,TM-04948434SD,12/31/2023,2
Steel Skirted,TM-04948434SDDLX,12/31/2023,11
Steel Skirted,TMX-03846034SD,12/31/2023,2
Steel Skirted,GS-01843842,12/31/2023,1
Steel Skirted,GS-01844042,12/31/2023,2
Steel Skirted,GS-01844242,12/31/2023,1
Steel Skirted,GS-02845642,12/31/2023,3
Steel Skirted,GS-02845742,12/31/2023,1
Steel Skirted,GS-02975642,12/31/2023,2
Steel Skirted,GS-02975742,12/31/2023,2
Steel Skirted,GS-03846034SD,12/31/2023,1
Steel Skirted,GS-03946034SD,12/31/2023,12
Steel Skirted,GS-04948434SD,12/31/2023,8
Steel Skirted,RGS-03946034SD,12/31/2023,1
Steel Skirted,SK-02845638DLX,12/31/2023,1
Steel Skirted,SK-02845642DLX,12/31/2023,1
Steel Skirted,SK-02845742DLX,12/31/2023,1
Steel Skirted,SK-02845842DLX,12/31/2023,1
Steel Skirted,SK-02975642DLX,12/31/2023,2
Steel Skirted,SK-02975742DLX,12/31/2023,4
Steel Skirted,SK-02975842DLX-S,12/31/2023,1
Steel Skirted,SK-03926034DLX,12/31/2023,2
Steel Skirted,SK-03946034SDDLX,12/31/2023,19
Steel Skirted,SK-04948434SDDLX,12/31/2023,1
Steel Skirted,SK-04948434SDDLX-S,12/31/2023,1
Steel Skirted,SK-04978434GMSDDLX,12/31/2023,1
Steel Skirted,GT-01844242GM,12/31/2023,1
Steel Skirted,GT-02845642GM,12/31/2023,3
Steel Skirted,GT-02975642DLX,12/31/2023,1
Steel Skirted,GT-02975742DLX,12/31/2023,1
Steel Skirted,GT-03946034DLX-S,12/31/2023,1
Steel Skirted,GT-03946034SD,12/31/2023,3
Steel Skirted,GT-03946034SDDLX,12/31/2023,6
Aluminum Flatdeck,ALPL-0910134,1/31/2024,2
Aluminum Flatdeck,ALRD-01843842,1/31/2024,4
Aluminum Flatdeck,ALRD-02845638,1/31/2024,1
Aluminum Flatdeck,ALRD-02845642,1/31/2024,5
Aluminum Flatdeck,ALRD-02845842,1/31/2024,2
Aluminum Flatdeck,ALRD-02845842-S,1/31/2024,1
Aluminum Flatdeck,ALRD-02975842,1/31/2024,3
Aluminum Flatdeck,ALRD-03846034SD,1/31/2024,1
Aluminum Flatdeck,ALRD-03976034SD,1/31/2024,10
Aluminum Flatdeck,ALRD-04978434SD,1/31/2024,6
Aluminum Flatdeck,ALRS-01843842,1/31/2024,2
Aluminum Skirted,ALER-01973842,1/31/2024,1
Aluminum Skirted,ALER-02975642GM-S,1/31/2024,1
Aluminum Skirted,ALER-03946034SD,1/31/2024,5
Aluminum Skirted,ALSK-BENCH,1/31/2024,2
Aluminum Skirted,ALSK-01844038,1/31/2024,1
Aluminum Skirted,ALSK-01844042,1/31/2024,1
Aluminum Skirted,ALSK-01973842,1/31/2024,1
Aluminum Skirted,ALSK-02845638,1/31/2024,2
Aluminum Skirted,ALSK-02845638-S,1/31/2024,1
Aluminum Skirted,ALSK-02845642,1/31/2024,2
Aluminum Skirted,ALSK-02845742,1/31/2024,6
Aluminum Skirted,ALSK-02975638,1/31/2024,2
Aluminum Skirted,ALSK-02975642,1/31/2024,1
Aluminum Skirted,ALSK-02975742,1/31/2024,4
Aluminum Skirted,ALSK-02975742-S,1/31/2024,1
Aluminum Skirted,ALSK-02975842,1/31/2024,2
Aluminum Skirted,ALSK-02975842-S,1/31/2024,1
Aluminum Skirted,ALSK-03946034SD,1/31/2024,22
Aluminum Skirted,ALSK-03976034GMSD,1/31/2024,1
Aluminum Skirted,ALSK-03976034SDDLX,1/31/2024,1
Aluminum Skirted,ALSK-04948434SD,1/31/2024,2
Aluminum Skirted,ALSK-04948434SD-S,1/31/2024,1
Aluminum Skirted,ALTM-02975642,1/31/2024,1
Aluminum Skirted,ALTM-02975742,1/31/2024,2
Aluminum Skirted,ALTM-03946034SD,1/31/2024,8
Aluminum Skirted,ALTM-03946034SD-S,1/31/2024,1
Aluminum Skirted,ALTM-03976034GMSD,1/31/2024,1
Aluminum Skirted,ALTM-04948434SD,1/31/2024,2
Aluminum Skirted,ALGS-01844042,1/31/2024,2
Aluminum Skirted,ALGS-02975642,1/31/2024,2
Aluminum Skirted,ALGS-03946034SD,1/31/2024,2
Aluminum Skirted,ALGS-04948434SD,1/31/2024,1
Aluminum Skirted,ALGS-04978434SD,1/31/2024,1
Aluminum Skirted,ALSK-02845742DLX,1/31/2024,3
Aluminum Skirted,ALSK-02975638DLX,1/31/2024,2
Aluminum Skirted,ALSK-02975742DLX,1/31/2024,2
Aluminum Skirted,ALSK-03846034SDDLX,1/31/2024,1
Aluminum Skirted,ALSK-03946034SDDLX,1/31/2024,6
Aluminum Skirted,ALSK-03946034SDDLX-S,1/31/2024,6
Aluminum Skirted,ALSK-04948434SDDLX,1/31/2024,2
Dump Body,CMU-11FD,1/31/2024,2
Dump Body,CMU-11FDH,1/31/2024,5
Dump Body,CMU-11H,1/31/2024,4
Dump Body,CMU-14FD,1/31/2024,1
Dump Body,CMU-9FDH,1/31/2024,2
Dump Body,CMU-9H,1/31/2024,5
Other,HS-03846034SD,1/31/2024,1
Service Body,CMA11094VVSSG2,1/31/2024,1
Service Body,CMG7678VVSSG2M,1/31/2024,7
Service Body,CMG8178VVFFG2M,1/31/2024,6
Service Body,CMG8178VVSSG2M,1/31/2024,27
Service Body,CMG8278VVSSG2M,1/31/2024,12
Service Body,CMG9878VVFFMLG2M,1/31/2024,8
Service Body,CMG9878VVSSG2M,1/31/2024,51
Service Body,CMG9878VVSSMLG2M,1/31/2024,19
Service Body,CMG9894VVFFG2M,1/31/2024,4
Service Body,CMG9894VVSSG2M,1/31/2024,26
Service Body,CMG11078VVFFG2M,1/31/2024,5
Service Body,CMG11078VVFFMLG2M,1/31/2024,2
Service Body,CMG11078VVSSG2M,1/31/2024,12
Service Body,CMG11094VVFFG2M,1/31/2024,5
Service Body,CMG11094VVSSG2M,1/31/2024,46
Service Body,CMG11094VVSSG2M-S,1/31/2024,6
Service Body,CMG13494VVFFG2M,1/31/2024,9
Service Body,CMG13494VVFFMLG2M,1/31/2024,4
Service Body,CMG13494VVSSG2M,1/31/2024,30
Service Body,CMG13494VVSSMLG2M,1/31/2024,1
Service Body,CMQ40205Ae,1/31/2024,15
Service Body,CR2060T,1/31/2024,3
Service Body,SBA8278VVFFG2,1/31/2024,1
Service Body,SBA9878VVFFG2,1/31/2024,4
Service Body,SBA9894VVFFG2,1/31/2024,1
Service Body,SBA11094VVFFG2,1/31/2024,2
Service Body,SBG9878VVFFG2,1/31/2024,4
Service Body,SBG9878VVFFMLG2,1/31/2024,1
Service Body,SBG9878VVSSG2,1/31/2024,9
Service Body,SBG11078VVSSG2,1/31/2024,8
Service Body,SBG11094VVSSG2,1/31/2024,2
Steel Flatdeck,RD-01843842,1/31/2024,71
Steel Flatdeck,RD-01844038,1/31/2024,12
Steel Flatdeck,RD-02835642LHI,1/31/2024,45
Steel Flatdeck,RD-02845638,1/31/2024,17
Steel Flatdeck,RD-02845842,1/31/2024,177
Steel Flatdeck,RD-02975638,1/31/2024,5
Steel Flatdeck,RD-02975842,1/31/2024,69
Steel Flatdeck,RD-02975842-S,1/31/2024,1
Steel Flatdeck,RD-02975842TH,1/31/2024,1
Steel Flatdeck,RD-03846034SD,1/31/2024,19
Steel Flatdeck,RD-03976034GMSD,1/31/2024,10
Steel Flatdeck,RD-03976034SD,1/31/2024,254
Steel Flatdeck,RD-03976034SD-S,1/31/2024,2
Steel Flatdeck,RD-04978434GMSD,1/31/2024,20
Steel Flatdeck,RD-04978434SD,1/31/2024,146
Steel Flatdeck,RD-12978434SD,1/31/2024,8
Steel Flatdeck,RD-139710834SD2K,1/31/2024,2
Steel Flatdeck,PL-0910134,1/31/2024,6
Steel Flatdeck,PL-0910134-S,1/31/2024,3
Steel Flatdeck,PL-1210134,1/31/2024,4
Steel Flatdeck,PL-1210134-S,1/31/2024,4
Steel Flatdeck,PL-1410134,1/31/2024,2
Steel Flatdeck,PL-1410134-S,1/31/2024,4
Steel Flatdeck,PL-1610134,1/31/2024,1
Steel Flatdeck,PL-1610134-S,1/31/2024,7
Steel Flatdeck,PLHD-1210134,1/31/2024,7
Steel Flatdeck,PLHD-1410134,1/31/2024,6
Steel Flatdeck,PLHD-1610134,1/31/2024,4
Steel Flatdeck,PLHD-1610134-S,1/31/2024,3
Steel Flatdeck,PLHD-2610134,1/31/2024,1
Steel Flatdeck,PLS-129634-S,1/31/2024,1
Steel Flatdeck,CT-03976034-S,1/31/2024,2
Steel Flatdeck,CT-04978434,1/31/2024,4
Steel Flatdeck,CT-04978434-S,1/31/2024,4
Steel Flatdeck,GB-01843842,1/31/2024,9
Steel Flatdeck,GB-02845642,1/31/2024,16
Steel Flatdeck,GB-02975842,1/31/2024,6
Steel Flatdeck,GB-03846034SD,1/31/2024,3
Steel Flatdeck,GB-03976034SD,1/31/2024,26
Steel Flatdeck,GB-03976034SDPH,1/31/2024,10
Steel Flatdeck,GB-04978434SD,1/31/2024,12
Steel Flatdeck,GD-1010134,1/31/2024,1
Steel Flatdeck,GD-1210134,1/31/2024,4
Steel Flatdeck,GD-1210134-S,1/31/2024,1
Steel Flatdeck,GDHD-1410134,1/31/2024,7
Steel Flatdeck,GDHD-2010134,1/31/2024,2
Steel Flatdeck,GDHD-2410134,1/31/2024,2
Steel Flatdeck,GDHD-2610134,1/31/2024,1
Steel Skirted,SK-01843842,1/31/2024,10
Steel Skirted,SK-01844038,1/31/2024,6
Steel Skirted,SK-01844042,1/31/2024,11
Steel Skirted,SK-01844042-S,1/31/2024,1
Steel Skirted,SK-01844042SD,1/31/2024,1
Steel Skirted,SK-01844242,1/31/2024,30
Steel Skirted,SK-01844242-S,1/31/2024,2
Steel Skirted,SK-01973842,1/31/2024,2
Steel Skirted,SK-02845638,1/31/2024,6
Steel Skirted,SK-02845642,1/31/2024,27
Steel Skirted,SK-02845742,1/31/2024,19
Steel Skirted,SK-02845842,1/31/2024,9
Steel Skirted,SK-02975638,1/31/2024,7
Steel Skirted,SK-02975638-S,1/31/2024,1
Steel Skirted,SK-02975642,1/31/2024,9
Steel Skirted,SK-02975642GM-S,1/31/2024,1
Steel Skirted,SK-02975742,1/31/2024,46
Steel Skirted,SK-02975742TH,1/31/2024,3
Steel Skirted,SK-02975842,1/31/2024,25
Steel Skirted,SK-02975842SD,1/31/2024,6
Steel Skirted,SK-03846034SD,1/31/2024,2
Steel Skirted,SK-03906034,1/31/2024,9
Steel Skirted,SK-03926034,1/31/2024,2
Steel Skirted,SK-03926034-S,1/31/2024,1
Steel Skirted,SK-03946034SD,1/31/2024,192
Steel Skirted,SK-03946034SD-S,1/31/2024,2
Steel Skirted,SK-03946034SDTH,1/31/2024,8
Steel Skirted,SK-03976034GMSD,1/31/2024,1
Steel Skirted,SK-03976034GMSD-S,1/31/2024,1
Steel Skirted,SK-04948434SD,1/31/2024,27
Steel Skirted,SK-04978434GMSD,1/31/2024,3
Steel Skirted,ER-01824242GM,1/31/2024,1
Steel Skirted,ER-01973842-S,1/31/2024,1
Steel Skirted,ER-01974038,1/31/2024,1
Steel Skirted,ER-02825742,1/31/2024,1
Steel Skirted,ER-02825842,1/31/2024,2
Steel Skirted,ER-02975638,1/31/2024,1
Steel Skirted,ER-02975642,1/31/2024,3
Steel Skirted,ER-02975742,1/31/2024,9
Steel Skirted,ER-02975742-S,1/31/2024,8
Steel Skirted,ER-02975842,1/31/2024,4
Steel Skirted,ER-02975842THNG,1/31/2024,6
Steel Skirted,ER-02975842THNG-S,1/31/2024,1
Steel Skirted,ER-03926034SD,1/31/2024,2
Steel Skirted,ER-03946034SD,1/31/2024,11
Steel Skirted,ER-03946034SD-S,1/31/2024,2
Steel Skirted,ER-04948434SD-S,1/31/2024,1
Steel Skirted,TM-02975638,1/31/2024,1
Steel Skirted,TM-02975642,1/31/2024,10
Steel Skirted,TM-02975642DLX,1/31/2024,3
Steel Skirted,TM-02975642DLX-S,1/31/2024,3
Steel Skirted,TM-02975742,1/31/2024,8
Steel Skirted,TM-02975742DLX,1/31/2024,21
Steel Skirted,TM-02975742WL,1/31/2024,1
Steel Skirted,TM-02975842,1/31/2024,4
Steel Skirted,TM-02975842DLX,1/31/2024,4
Steel Skirted,TM-02975842DLX-S,1/31/2024,1
Steel Skirted,TM-02975842-S,1/31/2024,1
Steel Skirted,TMX-01844038,1/31/2024,1
Steel Skirted,TMX-01844042,1/31/2024,2
Steel Skirted,TMX-01844242,1/31/2024,2
Steel Skirted,TMX-01844242GMWL,1/31/2024,1
Steel Skirted,TMX-01844242WL,1/31/2024,1
Steel Skirted,TMX-02845638,1/31/2024,1
Steel Skirted,TMX-02845642,1/31/2024,1
Steel Skirted,TMX-02845742-S,1/31/2024,1
Steel Skirted,TMX-02845842,1/31/2024,2
Steel Skirted,TM-03946034SDDLX,1/31/2024,90
Steel Skirted,TM-03946034SDDLX-S,1/31/2024,1
Steel Skirted,TM-03946034SD-S,1/31/2024,1
Steel Skirted,TM-03946034SDWL,1/31/2024,13
Steel Skirted,TM-03976034GMSDDLX,1/31/2024,3
Steel Skirted,TM-04948434SD,1/31/2024,3
Steel Skirted,TM-04948434SDDLX,1/31/2024,36
Steel Skirted,TM-04978434GMSDDLX,1/31/2024,1
Steel Skirted,TM-04978434SDDLX,1/31/2024,1
Steel Skirted,TMX-03846034SD,1/31/2024,1
Steel Skirted,GS-01843842,1/31/2024,4
Steel Skirted,GS-01844042,1/31/2024,7
Steel Skirted,GS-01844242,1/31/2024,5
Steel Skirted,GS-02845742,1/31/2024,1
Steel Skirted,GS-02845842,1/31/2024,2
Steel Skirted,GS-02975638,1/31/2024,1
Steel Skirted,GS-02975642,1/31/2024,3
Steel Skirted,GS-02975642GM,1/31/2024,1
Steel Skirted,GS-02975742,1/31/2024,3
Steel Skirted,GS-02975842,1/31/2024,3
Steel Skirted,GS-03846034SD,1/31/2024,1
Steel Skirted,GS-03946034SD,1/31/2024,15
Steel Skirted,GS-04948434SD,1/31/2024,4
Steel Skirted,SK-02845642DLX,1/31/2024,1
Steel Skirted,SK-02845742DLX,1/31/2024,6
Steel Skirted,SK-02975742DLX,1/31/2024,3
Steel Skirted,SK-02975742DLX-S,1/31/2024,1
Steel Skirted,SK-03946034SDDLX,1/31/2024,19
Steel Skirted,SK-04948434SDDLX,1/31/2024,1
Steel Skirted,GH-02975742,1/31/2024,2
Steel Skirted,GT-01844242GM,1/31/2024,1
Steel Skirted,GT-02845642,1/31/2024,1
Steel Skirted,GT-02975642DLX,1/31/2024,1
Steel Skirted,GT-02975842DLX,1/31/2024,2
Steel Skirted,GT-03946034SDDLX,1/31/2024,13
Steel Skirted,GT-04948434SDDLX,1/31/2024,1
Aluminum Flatdeck,ALPL-05CUSTOM,2/29/2024,1
Aluminum Flatdeck,ALPL-1210138EE,2/29/2024,1
Aluminum Flatdeck,ALPL-1610134,2/29/2024,1
Aluminum Flatdeck,ALRD-01843842,2/29/2024,1
Aluminum Flatdeck,ALRD-01844038,2/29/2024,1
Aluminum Flatdeck,ALRD-02845638,2/29/2024,3
